,link,price,condo_fee,bedrooms,bathrooms,vacancies,total_area_m2,address,description,rua,bairro
7399,/imovel/venda-apartamento-4-quartos-com-piscina-jardim-camburi-vitoria-es-241m2-id-2536663713/,3621700.0,0.0,4,4,3,241,Jardim Camburi,Livia Machado Imóveis vende cobertura duplex de alto padrão com 04 suítes em Jardim Camburi.,Jardim Camburi,
7400,/imovel/venda-apartamento-3-quartos-mobiliado-praia-do-canto-vitoria-es-208m2-id-2568659745/,2590000.0,1250.0,3,4,2,208,"Rua Moacir Avidos, Praia do Canto","Apartamento com 3 dormitórios à venda, 208 m² por R$ 2.590.000,00 - Praia do Canto - Vitória/ES",Rua Moacir Avidos, Praia do Canto
7401,/imovel/venda-apartamento-5-quartos-mata-da-praia-vitoria-es-420m2-id-2554250910/,3500000.0,3000.0,5,6,3,420,"Rua Izaltino Arão Marques, Mata da Praia",Orla de Camburi - 4 Suites na Mata da Praia,Rua Izaltino Arão Marques, Mata da Praia
7402,/imovel/venda-apartamento-3-quartos-com-piscina-enseada-do-sua-vitoria-es-180m2-id-2585813348/,2630000.0,2095.0,3,5,4,180,"Avenida Nossa Senhora dos Navegantes, Enseada do Suá",Venda Apartamento 3 quartos Enseada do Suá Vitória,Avenida Nossa Senhora dos Navegantes, Enseada do Suá
7403,/imovel/venda-apartamento-3-quartos-mobiliado-praia-do-canto-vitoria-es-160m2-id-2622025621/,1550000.0,1100.0,3,3,1,160,"Rua Aleixo Netto, Praia do Canto",Apartamento com 3 quartos 160 metros quadrados na Praia do Canto - Vitória - ES,Rua Aleixo Netto, Praia do Canto
7404,/imovel/venda-apartamento-2-quartos-mobiliado-praia-do-sua-vitoria-es-53m2-id-2620344214/,580000.0,530.0,2,1,2,53,"Rua Neves Armond, Praia do Sua","APARTAMENTO TODO DECORADO, 2 QUARTOS E 2 VAGAS NA PRAIA DO SUÁ",Rua Neves Armond, Praia do Sua
7405,/imovel/venda-apartamento-3-quartos-com-piscina-bento-ferreira-vitoria-es-99m2-id-2622029323/,853800.0,1.0,3,2,2,99,"Rua Professora Emília Franklin Mululo, Bento Ferreira",Apartamento 3 quartos em Bento Ferreira,Rua Professora Emília Franklin Mululo, Bento Ferreira
7406,/imovel/venda-apartamento-2-quartos-com-piscina-jardim-camburi-vitoria-es-61m2-id-2624612365/,728000.0,1.0,2,1,1,61,"Avenida Dante Michelini, Jardim Camburi",Apartamento 2 quartos em Jardim Camburi,Avenida Dante Michelini, Jardim Camburi
7407,/imovel/venda-apartamento-2-quartos-com-piscina-santa-luiza-vitoria-es-66m2-id-2621559157/,693200.0,1.0,2,1,1,66,"Rua Vitalino dos Santos Valadares, Santa Luíza",Apartamento 2 quartos em Santa Luíza,Rua Vitalino dos Santos Valadares, Santa Luíza
7408,/imovel/venda-apartamento-4-quartos-com-piscina-praia-do-canto-vitoria-es-268m2-id-2561612983/,2850000.0,1295.0,4,6,3,268,"Rua Celso Calmon, Praia do Canto",Lindo e Amplo 04 Qtos 4 Suítes 2 Varandas 3 Vgs Lazer- P.Canto,Rua Celso Calmon, Praia do Canto
7409,/imovel/venda-apartamento-3-quartos-mobiliado-praia-do-canto-vitoria-es-110m2-id-2620227502/,1195000.0,1195000.0,3,3,1,110,"Avenida Rio Branco, Praia do Canto",Apartamento Residencial / Praia do Canto,Avenida Rio Branco, Praia do Canto
7410,/imovel/venda-apartamento-2-quartos-com-piscina-mata-da-praia-vitoria-es-100m2-id-2625736189/,1490000.0,600.0,2,1,1,100,"Avenida Adalberto Simão Nader, Mata da Praia",Apartamento 2 quartos em Mata da Praia,Avenida Adalberto Simão Nader, Mata da Praia
7411,/imovel/venda-apartamento-1-quarto-com-piscina-barro-vermelho-vitoria-es-38m2-id-2550862987/,562000.0,0.0,1,1,2,38,Barro Vermelho,"Lívia Machado Imóveis vende apartamento 1 quarto, com 34,61 m²;",Barro Vermelho,
7412,/imovel/venda-apartamento-3-quartos-com-piscina-bento-ferreira-vitoria-es-75m2-id-2621987831/,820000.0,1.0,3,1,2,75,"Servidão Francisco Soares de Souza, Bento Ferreira",Apartamento 3 quartos em Bento Ferreira,Servidão Francisco Soares de Souza, Bento Ferreira
7413,/imovel/venda-apartamento-2-quartos-com-piscina-mata-da-praia-vitoria-es-64m2-id-2625099122/,821991.0,1.0,2,1,2,64,"Rua Petronília Passos Gabriel, Mata da Praia",Apartamento 2 quartos em Mata da Praia,Rua Petronília Passos Gabriel, Mata da Praia
7414,/imovel/venda-apartamento-1-quarto-com-piscina-jardim-da-penha-vitoria-es-40m2-id-2613596826/,529000.0,338.0,1,1,1,40,"Avenida Anísio Fernandes Coelho, Jardim da Penha",Venda Apartamento 1 quarto Jardim da Penha Vitória,Avenida Anísio Fernandes Coelho, Jardim da Penha
7415,/imovel/venda-apartamento-2-quartos-com-piscina-jardim-camburi-vitoria-es-61m2-id-2621386141/,728000.0,1.0,2,1,1,61,"Avenida Dante Michelini, Jardim Camburi",Apartamento 2 quartos em Jardim Camburi,Avenida Dante Michelini, Jardim Camburi
7416,/imovel/venda-apartamento-2-quartos-com-piscina-barro-vermelho-vitoria-es-73m2-id-2621983522/,856000.0,1.0,2,1,2,73,"Rua Doutor João Carlos de Souza, Barro Vermelho",Apartamento 2 quartos em Barro Vermelho,Rua Doutor João Carlos de Souza, Barro Vermelho
7417,/imovel/venda-apartamento-3-quartos-com-piscina-santa-luiza-vitoria-es-86m2-id-2625526316/,940442.0,1.0,3,1,2,86,"Rua Juiz Alexandre Martins de Castro Filho, Santa Luíza",Apartamento 3 quartos em Santa Luíza,Rua Juiz Alexandre Martins de Castro Filho, Santa Luíza
7418,/imovel/venda-apartamento-3-quartos-com-piscina-mata-da-praia-vitoria-es-147m2-id-2617691212/,1850000.0,1150.0,3,3,2,147,"Avenida Dante Michelini, Mata da Praia",MARAVILHOSO 03 QTOS TODO REFORMADO C/ 2 SUÍTES FRENTE P/ PRAIA,Avenida Dante Michelini, Mata da Praia
7419,/imovel/venda-apartamento-3-quartos-com-piscina-enseada-do-sua-vitoria-es-137m2-id-2624172579/,2180000.0,1400.0,3,4,3,137,"Rua Abiail do Amaral Carneiro, Enseada do Suá",Apartamento diferenciado e luxuoso na Enseada do Suá,Rua Abiail do Amaral Carneiro, Enseada do Suá
7420,/imovel/venda-apartamento-3-quartos-com-piscina-praia-do-canto-vitoria-es-102m2-id-2615546931/,1550000.0,1310.0,3,2,2,102,"Avenida Rio Branco, Praia do Canto",3 quartos com suíte e 2 vagas na Praia do Canto,Avenida Rio Branco, Praia do Canto
7421,/imovel/venda-apartamento-4-quartos-praia-do-canto-vitoria-es-235m2-id-2595574940/,3500000.0,1520.0,4,2,4,235,Praia do Canto,Excelente 4 suítes em condomínio exclusivo,Praia do Canto,
7422,/imovel/venda-apartamento-3-quartos-mobiliado-mata-da-praia-vitoria-es-147m2-id-2622403219/,1850000.0,1200.0,3,3,2,147,"Avenida Dante Michelini, Mata da Praia","Apartamento 3 quartos , 147m² à venda por R$ 1.850.000,00",Avenida Dante Michelini, Mata da Praia
7423,/imovel/venda-apartamento-4-quartos-mobiliado-jardim-da-penha-vitoria-es-200m2-id-2619382660/,1285000.0,1094.0,4,1,2,200,"Rua José Neves Cypreste, Jardim da Penha",Venda Apartamento 4 quartos Jardim da Penha Vitória,Rua José Neves Cypreste, Jardim da Penha
7424,/imovel/venda-apartamento-4-quartos-com-piscina-enseada-do-sua-vitoria-es-243m2-id-2624399933/,3950000.0,0.0,4,6,4,243,Enseada do Suá,"Vende apartamento com 04 quartos na Enseada do Suá, Vitória/ES.",Enseada do Suá,
7425,/imovel/venda-apartamento-4-quartos-praia-do-canto-vitoria-es-160m2-id-2570767778/,3000000.0,715.0,4,2,3,160,"Rua Constante Sodré, Praia do Canto",Apê alto padrão com lazer de clube,Rua Constante Sodré, Praia do Canto
7426,/imovel/venda-apartamento-3-quartos-com-piscina-jardim-camburi-vitoria-es-88m2-id-2621987834/,1131270.0,1.0,3,1,2,88,"Avenida Governador Eurico Rezende, Jardim Camburi",Apartamento 3 quartos em Jardim Camburi,Avenida Governador Eurico Rezende, Jardim Camburi
7427,/imovel/venda-apartamento-4-quartos-com-piscina-praia-do-canto-vitoria-es-268m2-id-2611086932/,2850000.0,2600.0,4,6,3,268,Praia do Canto,Venda Apartamento 4 quartos Praia do Canto Vitória,Praia do Canto,
7428,/imovel/venda-apartamento-2-quartos-com-piscina-barro-vermelho-vitoria-es-64m2-id-2625486968/,791000.0,1.0,2,1,2,64,"Rua Juiz Alexandre Martins de Castro Filho, Barro Vermelho",Apartamento 2 quartos em Barro Vermelho,Rua Juiz Alexandre Martins de Castro Filho, Barro Vermelho
7429,/imovel/venda-apartamento-2-quartos-com-piscina-jardim-camburi-vitoria-es-65m2-id-2625146013/,579040.0,1.0,2,1,1,65,"Avenida Augusto Emílio Estelita Lins, Jardim Camburi",Apartamento 2 quartos em Jardim Camburi,Avenida Augusto Emílio Estelita Lins, Jardim Camburi
7430,/imovel/venda-apartamento-4-quartos-com-piscina-jardim-da-penha-vitoria-es-284m2-id-1480995474/,1700000.0,1400.0,4,1,3,284,Jardim da Penha,"Excelente apartamento à venda em Jardim da Penha, confira!",Jardim da Penha,
7431,/imovel/venda-apartamento-2-quartos-com-piscina-barro-vermelho-vitoria-es-61m2-id-2621388557/,658000.0,1.0,2,1,1,61,"Rua José Luiz Gabeira, Barro Vermelho",Apartamento 2 quartos em Barro Vermelho,Rua José Luiz Gabeira, Barro Vermelho
7432,/imovel/venda-apartamento-4-quartos-santa-helena-vitoria-es-140m2-id-2536879277/,949950.0,140000.0,4,2,1,140,"Rua Almirante Soído, Santa Helena",ZECAP0198 - IMPERDÍVEL 4 QUARTOS COM SUÍTE E LAZER COMPLETO DE FRENTE PRÁ RETA DA PENHA.,Rua Almirante Soído, Santa Helena
7433,/imovel/venda-apartamento-3-quartos-com-piscina-barro-vermelho-vitoria-es-95m2-id-2621550839/,990000.0,1.0,3,1,2,95,"Rua Doutor João Carlos de Souza, Barro Vermelho",Apartamento 3 quartos em Barro Vermelho,Rua Doutor João Carlos de Souza, Barro Vermelho
7434,/imovel/venda-apartamento-3-quartos-com-piscina-bento-ferreira-vitoria-es-100m2-id-2625448371/,983835.0,1.0,3,1,2,100,"Rua Chafic Murad, Bento Ferreira",Apartamento 3 quartos em Bento Ferreira,Rua Chafic Murad, Bento Ferreira
7435,/imovel/venda-apartamento-4-quartos-com-piscina-praia-do-canto-vitoria-es-230m2-id-2584452254/,2200000.0,1000.0,4,4,2,230,"Rua Madeira de Freitas, Praia do Canto","4 QUARTOS, 2 SUÍTES, TODO MONTADO, COZINHA COM UMA ILHA INTEGRADA A SALA,SALA DE TV,LAZER.2 VAGAS.",Rua Madeira de Freitas, Praia do Canto
7436,/imovel/venda-apartamento-4-quartos-mobiliado-praia-do-canto-vitoria-es-265m2-id-2591943688/,2200000.0,2060.0,4,4,2,265,"Rua Constante Sodré, Praia do Canto","OPORTUNIDADE: O ANDAR TODO PARA VOCÊ, Praia do Canto, Vitória, ES",Rua Constante Sodré, Praia do Canto
7437,/imovel/venda-apartamento-4-quartos-santa-lucia-vitoria-es-217m2-id-2575661688/,5700000.0,,4,4,4,217,Santa Lúcia,Apartamento em Santa Lucia - Vitória,Santa Lúcia,
7438,/imovel/venda-apartamento-2-quartos-com-piscina-jardim-camburi-vitoria-es-67m2-id-2621386023/,749068.0,1.0,2,1,1,67,"Rua Júlia Lacourt Penna, Jardim Camburi",Apartamento 2 quartos em Jardim Camburi,Rua Júlia Lacourt Penna, Jardim Camburi
7439,/imovel/venda-cobertura-4-quartos-com-piscina-praia-do-canto-vitoria-es-279m2-id-2617717704/,2954000.0,1490.0,4,4,2,279,"Rua Chapot Presvot, Praia do Canto",COBERTURA NO MIOLO DA PRAIA DO CANTO,Rua Chapot Presvot, Praia do Canto
7440,/imovel/venda-apartamento-2-quartos-com-piscina-barro-vermelho-vitoria-es-61m2-id-2621551226/,640500.0,1.0,2,1,1,61,"Avenida Nossa Senhora da Penha, Barro Vermelho",Apartamento 2 quartos em Barro Vermelho,Avenida Nossa Senhora da Penha, Barro Vermelho
7441,/imovel/venda-apartamento-4-quartos-praia-do-canto-vitoria-es-160m2-id-2604264512/,2700000.0,1000.0,4,6,3,160,Praia do Canto,"Apartamento à venda 4 Quartos, 4 Suites, 3 Vagas, 160.64M², PRAIA DO CANTO, VITORIA - ES | RISERVA",Praia do Canto,
7442,/imovel/venda-apartamento-3-quartos-com-piscina-mata-da-praia-vitoria-es-97m2-id-2600082420/,1403500.0,542.0,3,1,2,97,Mata da Praia,"Apartamento de 3 quartos à venda na Mata da Praia , Vitória - ES",Mata da Praia,
7443,/imovel/venda-apartamento-4-quartos-com-piscina-santa-luiza-vitoria-es-150m2-id-2568331545/,1780000.0,750.0,4,4,2,150,Santa Luíza,"Apartamento 04 quartos para vender, com 150m², em Santa Luíza, Vitória/ES",Santa Luíza,
7444,/imovel/venda-apartamento-4-quartos-com-piscina-barro-vermelho-vitoria-es-150m2-id-2621586671/,1750000.0,900.0,4,3,2,150,"Rua Doutor João Carlos de Souza, Barro Vermelho",Apartamento 4 quartos em Barro Vermelho,Rua Doutor João Carlos de Souza, Barro Vermelho
7445,/imovel/venda-apartamento-3-quartos-com-armario-embutido-santa-helena-vitoria-es-140m2-id-2621779518/,560000.0,1200.0,3,2,1,140,"Rua Dukla de Aguiar, Santa Helena",Apartamento 3 quartos em Santa Helena,Rua Dukla de Aguiar, Santa Helena
7446,/imovel/venda-apartamento-2-quartos-com-piscina-jardim-camburi-vitoria-es-67m2-id-2621184989/,750000.0,500.0,2,1,2,67,"Avenida Governador Eurico Rezende, Jardim Camburi",Apartamento 2 quartos em Jardim Camburi,Avenida Governador Eurico Rezende, Jardim Camburi
7447,/imovel/venda-apartamento-3-quartos-com-piscina-jardim-camburi-vitoria-es-103m2-id-2621566755/,1295000.0,860.0,3,3,2,103,"Rua Alvim Borges da Silva, Jardim Camburi",Apartamento 3 quartos em Jardim Camburi,Rua Alvim Borges da Silva, Jardim Camburi
7448,/imovel/venda-apartamento-2-quartos-com-piscina-barro-vermelho-vitoria-es-64m2-id-2621386552/,791000.0,1.0,2,1,2,64,"Rua Juiz Alexandre Martins de Castro Filho, Barro Vermelho",Apartamento 2 quartos em Barro Vermelho,Rua Juiz Alexandre Martins de Castro Filho, Barro Vermelho
7449,/imovel/venda-apartamento-4-quartos-mobiliado-jardim-camburi-vitoria-es-240m2-id-2591940571/,2980000.0,1000.0,4,4,2,240,"Avenida Dante Michelini, Jardim Camburi","Apartamento cobertura duplex de 4 quartos à Venda em Jardim Camburi, Vitória, ES",Avenida Dante Michelini, Jardim Camburi
7450,/imovel/venda-apartamento-3-quartos-com-churrasqueira-jardim-camburi-vitoria-es-150m2-id-2621885339/,1600000.0,500.0,3,2,2,150,"Rua Maria Bárbara de Oliveira, Jardim Camburi",ESPETACULAR COBERTURA LINEAR - JARDIM CAMBURI.,Rua Maria Bárbara de Oliveira, Jardim Camburi
7451,/imovel/venda-apartamento-2-quartos-com-churrasqueira-jardim-camburi-vitoria-es-65m2-id-2621544070/,653502.0,1.0,2,1,1,65,"Avenida Judith Leão Castello Ribeiro, Jardim Camburi",Apartamento 2 quartos em Jardim Camburi,Avenida Judith Leão Castello Ribeiro, Jardim Camburi
7452,/imovel/venda-apartamento-3-quartos-mobiliado-enseada-do-sua-vitoria-es-97m2-id-2622781614/,1490000.0,700.0,3,1,2,97,"Rua Humberto Martins de Paula, Enseada do Suá",PS - O ALTO PADRÃO DE VITÓRIA ESTA AQUI PARA SUA FAMILIA,Rua Humberto Martins de Paula, Enseada do Suá
7453,/imovel/venda-apartamento-2-quartos-com-churrasqueira-jardim-da-penha-vitoria-es-48m2-id-2572231239/,527000.0,514000.0,2,2,1,48,"Rua Odette de Oliveira Lacourt, Jardim da Penha","Pronto para morar, últimas unidades!!",Rua Odette de Oliveira Lacourt, Jardim da Penha
7454,/imovel/venda-apartamento-4-quartos-barro-vermelho-vitoria-es-216m2-id-2583433110/,3500000.0,1200.0,4,4,3,216,"Rua Desembargador João Manoel de Carvalho, Barro Vermelho","Apartamento com 4 dormitórios à venda, 216 m² por R$ 3.500.000,00 - Barro Vermelho - Vitória/ES",Rua Desembargador João Manoel de Carvalho, Barro Vermelho
7455,/imovel/venda-apartamento-1-quarto-com-piscina-jardim-da-penha-vitoria-es-68m2-id-2624672858/,691593.0,1.0,1,1,1,68,"Rua Carijós, Jardim da Penha",Apartamento 1 quarto em Jardim da Penha,Rua Carijós, Jardim da Penha
7456,/imovel/venda-apartamento-3-quartos-com-piscina-jardim-camburi-vitoria-es-93m2-id-2625467669/,1114068.0,1.0,3,1,2,93,"Rua Júlia Lacourt Penna, Jardim Camburi",Apartamento 3 quartos em Jardim Camburi,Rua Júlia Lacourt Penna, Jardim Camburi
7457,/imovel/venda-apartamento-4-quartos-com-piscina-santa-helena-vitoria-es-275m2-id-2602877773/,2050000.0,3000.0,4,6,4,275,"Alameda Hélio da Costa Ferraz, Santa Helena",Lindo e Amplo 04 Qtos 4 Suítes 3 Varandas Lazer Completo - Oportunidade,Alameda Hélio da Costa Ferraz, Santa Helena
7458,/imovel/venda-apartamento-4-quartos-com-piscina-mata-da-praia-vitoria-es-265m2-id-2568209563/,4100000.0,3400.0,4,5,0,265,Mata da Praia,"Apartamento com 4 dormitórios à venda, 265 m² por R$ 4.100.000,00 - Mata da Praia - Vitória/ES",Mata da Praia,
7459,/imovel/venda-apartamento-3-quartos-com-piscina-jardim-camburi-vitoria-es-88m2-id-2621786725/,940468.0,1.0,3,1,2,88,"Avenida Governador Eurico Rezende, Jardim Camburi",Apartamento 3 quartos em Jardim Camburi,Avenida Governador Eurico Rezende, Jardim Camburi
7460,/imovel/venda-apartamento-4-quartos-santa-helena-vitoria-es-275m2-id-2603858987/,2900000.0,,4,4,4,275,Santa Helena,APARTAMENTO 4 QUARTOS NA PRAIA DO CANTO,Santa Helena,
7461,/imovel/venda-apartamento-3-quartos-jardim-camburi-vitoria-es-10m2-id-2623160814/,600000.0,0.0,3,2,1,10,"Rua Dionysio Abaurre, Jardim Camburi",Apartamento para venda,Rua Dionysio Abaurre, Jardim Camburi
7462,/imovel/venda-apartamento-3-quartos-com-piscina-praia-do-canto-vitoria-es-100m2-id-2625659193/,2003810.0,1.0,3,1,2,100,"Avenida Rio Branco, Praia do Canto",Apartamento 3 quartos em Praia do Canto,Avenida Rio Branco, Praia do Canto
7463,/imovel/venda-apartamento-4-quartos-com-varanda-gourmet-praia-de-santa-helena-vitoria-es-210m2-id-2623418466/,3300000.0,2000.0,4,5,4,210,Praia de Santa Helena,"Apartamento à venda, 210 m² por R$ 3.300.000,00 - Praia de Santa Helena - Vitória/ES",Praia de Santa Helena,
7464,/imovel/venda-apartamento-4-quartos-mobiliado-barro-vermelho-vitoria-es-236m2-id-2625416481/,4200000.0,2570.0,4,6,3,236,"Rua Carlos Nicoletti Madeira, Barro Vermelho",Venda Apartamento 4 quartos Barro Vermelho Vitória,Rua Carlos Nicoletti Madeira, Barro Vermelho
7465,/imovel/venda-apartamento-2-quartos-com-churrasqueira-praia-do-canto-vitoria-es-10m2-id-2599728483/,580000.0,,2,2,1,10,"Avenida Rio Branco, Praia do Canto","Apartamento à venda, Praia do Canto, Vitória, ES",Avenida Rio Branco, Praia do Canto
7466,/imovel/venda-apartamento-4-quartos-com-piscina-praia-do-canto-vitoria-es-150m2-id-2604261624/,2600000.0,1150.0,4,5,3,150,Praia do Canto,"Apartamento alto padrão à venda 4 Quartos, 4 Suites, 3 Vagas, 150M², PRAIA DO CANTO, VITORIA - ES",Praia do Canto,
7467,/imovel/venda-apartamento-4-quartos-com-piscina-jardim-camburi-vitoria-es-241m2-id-2588659346/,3623100.0,1100.0,4,5,3,241,Jardim Camburi,"Apartamento Duplex com 4 dormitórios à venda, 241 m² por R$ 3.623.100,00 - Jardim Camburi - Vitória/",Jardim Camburi,
7468,/imovel/venda-apartamento-4-quartos-com-piscina-barro-vermelho-vitoria-es-217m2-id-2605539476/,3350000.0,1300.0,4,5,3,217,"Rua Desembargador João Manoel de Carvalho, Barro Vermelho",4 quartos / 2 suítes e lazer estilo clube em Barro Vermelho,Rua Desembargador João Manoel de Carvalho, Barro Vermelho
7469,/imovel/venda-apartamento-2-quartos-com-varanda-bento-ferreira-vitoria-es-77m2-id-2625130362/,784600.0,1.0,2,1,2,77,"Rua Engenheiro Fábio Ruschi, Bento Ferreira",Apartamento 2 quartos em Bento Ferreira,Rua Engenheiro Fábio Ruschi, Bento Ferreira
7470,/imovel/venda-apartamento-2-quartos-com-piscina-mata-da-praia-vitoria-es-61m2-id-2625099513/,805313.0,1.0,2,1,1,61,"Rua Petronília Passos Gabriel, Mata da Praia",Apartamento 2 quartos em Mata da Praia,Rua Petronília Passos Gabriel, Mata da Praia
7471,/imovel/venda-apartamento-3-quartos-com-academia-enseada-do-sua-vitoria-es-97m2-id-2621167141/,1490000.0,1.0,3,1,2,97,"Rua José Alexandre Buaiz, Enseada do Suá",DNO // HIGHLINE // VISTA MAGNÍFICA NO CORAÇÃO DE VITÓRIA //,Rua José Alexandre Buaiz, Enseada do Suá
7472,/imovel/venda-apartamento-4-quartos-mata-da-praia-vitoria-es-400m2-id-2604266274/,4500000.0,2000.0,4,3,3,400,Mata da Praia,"Apartamento à venda 4 Quartos, 4 Suites, 3 Vagas, 400M², MATA DA PRAIA, VITORIA - ES | PRAIA DA ENS",Mata da Praia,
7473,/imovel/venda-apartamento-1-quarto-mobiliado-enseada-do-sua-vitoria-es-46m2-id-2604778820/,650000.0,,1,1,1,46,"Rua Humberto Martins de Paula, Enseada do Suá",Apartamento para venda tem 46 metros quadrados com 1 quarto em Enseada do Suá - Vitória - ES,Rua Humberto Martins de Paula, Enseada do Suá
7474,/imovel/venda-apartamento-4-quartos-com-piscina-santa-helena-vitoria-es-275m2-id-2587594388/,2250000.0,2713.0,4,6,6,275,"Alameda Hélio da Costa Ferraz, Santa Helena",Apartamento para venda com 275 metros quadrados com 4 quartos em Santa Helena - Vitória - ES,Alameda Hélio da Costa Ferraz, Santa Helena
7475,/imovel/venda-apartamento-3-quartos-com-piscina-santa-luiza-vitoria-es-86m2-id-2625099719/,940442.0,1.0,3,1,2,86,"Rua Juiz Alexandre Martins de Castro Filho, Santa Luíza",Apartamento 3 quartos em Santa Luíza,Rua Juiz Alexandre Martins de Castro Filho, Santa Luíza
7476,/imovel/venda-apartamento-3-quartos-com-armario-embutido-praia-do-canto-vitoria-es-128m2-id-2622041463/,670000.0,1.0,3,1,1,128,"Avenida Desembargador Santos Neves, Praia do Canto",Apartamento 3 quartos em Praia do Canto,Avenida Desembargador Santos Neves, Praia do Canto
7477,/imovel/venda-apartamento-4-quartos-com-piscina-enseada-do-sua-vitoria-es-180m2-id-2617974105/,2400000.0,1000.0,4,1,4,180,"Avenida Nossa Senhora dos Navegantes, Enseada do Suá",Venda Apartamento 4 quartos Enseada do Suá Vitória,Avenida Nossa Senhora dos Navegantes, Enseada do Suá
7478,/imovel/venda-apartamento-4-quartos-enseada-do-sua-vitoria-es-348m2-id-2523865411/,4000000.0,3600.0,4,5,2,348,"Rua Alaor de Queiroz Araújo, Enseada do Suá","Amplo apartamento com vista panorâmica, com 4 suítes, DCE, 2 vagas livres e cobertas, lazer!",Rua Alaor de Queiroz Araújo, Enseada do Suá
7479,/imovel/venda-apartamento-2-quartos-enseada-do-sua-vitoria-es-69m2-id-2613424094/,1350000.0,660.0,2,1,1,69,Enseada do Suá,Apartamento 2 quartos em Enseada do suá á venda,Enseada do Suá,
7480,/imovel/venda-apartamento-2-quartos-com-varanda-bento-ferreira-vitoria-es-73m2-id-2621966719/,651700.0,1.0,2,1,2,73,"Rua Engenheiro Fábio Ruschi, Bento Ferreira",Apartamento 2 quartos em Bento Ferreira,Rua Engenheiro Fábio Ruschi, Bento Ferreira
7481,/imovel/venda-apartamento-3-quartos-com-piscina-bento-ferreira-vitoria-es-99m2-id-2625516557/,999400.0,1.0,3,2,2,99,"Rua Professora Emília Franklin Mululo, Bento Ferreira",Apartamento 3 quartos em Bento Ferreira,Rua Professora Emília Franklin Mululo, Bento Ferreira
7482,/imovel/venda-apartamento-3-quartos-com-piscina-bento-ferreira-vitoria-es-99m2-id-2622024735/,999400.0,1.0,3,2,2,99,"Rua Professora Emília Franklin Mululo, Bento Ferreira",Apartamento 3 quartos em Bento Ferreira,Rua Professora Emília Franklin Mululo, Bento Ferreira
7483,/imovel/venda-apartamento-2-quartos-com-piscina-enseada-do-sua-vitoria-es-191m2-id-2626008594/,3599070.0,1.0,2,1,3,191,"Avenida José Miranda Machado, Enseada do Suá",Apartamento 2 quartos em Enseada do Suá,Avenida José Miranda Machado, Enseada do Suá
7484,/imovel/venda-apartamento-4-quartos-com-piscina-praia-do-canto-vitoria-es-138m2-id-2626008873/,2847507.0,1.0,4,1,3,138,"Rua Elesbão Linhares, Praia do Canto",Apartamento 4 quartos em Praia do Canto,Rua Elesbão Linhares, Praia do Canto
7485,/imovel/venda-apartamento-3-quartos-com-armario-embutido-jardim-camburi-vitoria-es-115m2-id-2621565428/,620000.0,430.0,3,2,1,115,"Rua Carlos Martins, Jardim Camburi",Apartamento 3 quartos em Jardim Camburi,Rua Carlos Martins, Jardim Camburi
7486,/imovel/venda-apartamento-3-quartos-com-piscina-jardim-camburi-vitoria-es-93m2-id-2621985013/,1114068.0,1.0,3,1,2,93,"Rua Júlia Lacourt Penna, Jardim Camburi",Apartamento 3 quartos em Jardim Camburi,Rua Júlia Lacourt Penna, Jardim Camburi
7487,/imovel/venda-apartamento-4-quartos-com-piscina-praia-do-canto-vitoria-es-240m2-id-2558693082/,2570000.0,1200.0,4,3,0,240,"Rua Constante Sodré, Praia do Canto","APARTAMENTO RESIDENCIAL em VITÓRIA - ES, PRAIA DO CANTO",Rua Constante Sodré, Praia do Canto
7488,/imovel/venda-apartamento-2-quartos-com-piscina-bento-ferreira-vitoria-es-63m2-id-2621187540/,535461.0,1.0,2,1,2,63,"Rua Amélia da Cunha Ornelas, Bento Ferreira",Apartamento 2 quartos em Bento Ferreira,Rua Amélia da Cunha Ornelas, Bento Ferreira
7489,/imovel/venda-apartamento-4-quartos-com-piscina-enseada-do-sua-vitoria-es-137m2-id-2619345250/,2500000.0,1250.0,4,6,3,137,"Rua Abiail do Amaral Carneiro, Enseada do Suá",Apartamento para venda com 137 metros quadrados com 4 quartos em Enseada do Suá - Vitória - ES,Rua Abiail do Amaral Carneiro, Enseada do Suá
7490,/imovel/venda-apartamento-3-quartos-mobiliado-praia-do-canto-vitoria-es-180m2-id-2619435093/,2950000.0,,3,4,4,180,Praia do Canto,"APARTAMENTO RESIDENCIAL em VITÓRIA - ES, PRAIA DO CANTO",Praia do Canto,
7491,/imovel/venda-apartamento-2-quartos-com-piscina-barro-vermelho-vitoria-es-64m2-id-2621188249/,791000.0,1.0,2,1,2,64,"Rua Juiz Alexandre Martins de Castro Filho, Barro Vermelho",Apartamento 2 quartos em Barro Vermelho,Rua Juiz Alexandre Martins de Castro Filho, Barro Vermelho
7492,/imovel/venda-apartamento-4-quartos-mobiliado-mata-da-praia-vitoria-es-140m2-id-2617252225/,1500000.0,1090.0,4,3,2,140,"Rua Izaltino Arão Marques, Mata da Praia",Apartamento para venda possui 140 metros quadrados com 4 quartos em Mata da Praia - Vitória - ES,Rua Izaltino Arão Marques, Mata da Praia
7493,/imovel/venda-apartamento-4-quartos-mata-da-praia-vitoria-es-250m2-id-2611000495/,3300000.0,1600.0,4,5,3,250,"Avenida Dante Michelini, Mata da Praia",Apartamento com 4 dormitórios à venda em Vitória,Avenida Dante Michelini, Mata da Praia
